VegID,EmissionType,CommonName,GenusGroup,Family,GrowthForm,Type,References,Comment,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6
Symphonia globulifera,NoData,,Symphonia,Clusiaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Symphoricarpos,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Symphoricarpus,NoData,,Symphoricarpus,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Symphoricarpus occidentalis,NoData,,Symphoricarpus,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Symphyotrichum,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Symplocos,NoData,,Symplocos,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syncarpia,NoData,,Syncarpia,Myrtaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syncarpia glomulifera,NoData,turpentine tree,Syncarpia,Myrtaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syringa,NoData,,Syringa,Oleaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syringa reticulata,NoData,Japanese tree lilac,Syringa,Oleaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syringa vulgaris,NoData,common lilac,Syringa,Oleaceae,Shrub,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium,NoData,,Syzygium,Myrtaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium australe,NoData,syzygium,Syzygium,Myrtaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium balsameum,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium cordatum,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium cumini,NoData,Java plum,Syzygium,Myrtaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium fluviatile,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium forrestii,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium guineense,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium jambos,NoData,Malabar plum,Syzygium,Myrtaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium latilimbum,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium malaccense,NoData,Malaysian apple,Syzygium,Myrtaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium oblatum,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium paniculatum,NoData,brush cherry,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium polypetaloideum,NoData,,Syzygium,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Syzygium smithii,NoData,syzygium,Syzygium,Myrtaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabebuia,NoData,,Tabebuia,Bignoniaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabebuia avellanadae,NoData,,Tabebuia,Bignoniaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabebuia heterophylla,NoData,white cedar,Tabebuia,Bignoniaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabebuia umbellata,NoData,,Tabebuia,Bignoniaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabernaemontana,NoData,,Tabernaemontana,Apocynaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabernaemontana crassa,NoData,,Tabernaemontana,Apocynaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabernaemontana elegans,NoData,,Tabernaemontana,Apocynaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tabernaemontana penduliflora,NoData,,Tabernaemontana,Apocynaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taiwania,NoData,,Taiwania,Cupressaceae,Ntr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taiwania cryptomerioides,NoData,Taiwania,Taiwania,Cupressaceae,Ntr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Talauma,NoData,,Talauma,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Talauma gitingensis,NoData,,Talauma,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Talinopsis,NoData,,Talinopsis,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Talipariti,NoData,,Talipariti,Malvaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Talipariti elatum,NoData,,Talipariti,Malvaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamala,Cinnamomum,Synonym of Cinnamomum,Cinnamomum,Lauraceae,Btr,genus,from LFRDB,,0.05,0.02,0.1,0.6,0.2,0.02,0.02,0.05,0.01,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamaricaceae,Tamarix,,Tamaricaceae,Tamaricaceae,Unknown,family,,,0.2,0.02,0.05,0.1,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamarix,Tamarix,tamarisk,Tamarix,Tamaricaceae,Btr,genus,,,0.2,0.02,0.05,0.1,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamarix africana,Tamarix,African tamarisk,Tamarix,Tamaricaceae,Btr,species,,,0.2,0.02,0.05,0.1,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamarix aphylla,Tamarix,Athel tamarisk,Tamarix,Tamaricaceae,Btr,species,,,0.2,0.02,0.05,0.1,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamarix chinensis,Tamarix,five-stamen tamarisk,Tamarix,Tamaricaceae,Btr,species,,,0.2,0.02,0.05,0.1,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamarix parviflora,Tamarix,smallflower tamarisk,Tamarix,Tamaricaceae,Btr,species,,,0.2,0.02,0.05,0.1,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tamarix ramosissima,Tamarix,saltcedar,Tamarix,Tamaricaceae,Btr,species,,,0.2,0.02,0.05,0.1,0.05,0.05,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tapinanthus,NoData,,Tapinanthus,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tapirira,NoData,,Tapirira,Anacardiaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tapirira guianensis,NoData,,Tapirira,Anacardiaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taraxacum,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxaceae,NoData,,Taxaceae,Taxaceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxodium,Taxodium,bald cypress,Taxodium,Cupressaceae,Ntr,genus,,,0.2,0.02,0.4,0.6,0.6,0.6,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxodium distichum,Taxodium,bald cypress,Taxodium,Cupressaceae,Ntr,species,,,0.2,0.02,0.4,0.6,0.6,0.6,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxodium huegelii,Taxodium,,Taxodium,Cupressaceae,Ntr,species,,,0.2,0.02,0.4,0.6,0.6,0.6,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxodium mucronatum,Taxodium,Montezuma bald cypress,Taxodium,Cupressaceae,Ntr,species,,,0.2,0.02,0.4,0.6,0.6,0.6,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxus,NoDataLowIso,yew,Taxus,Taxaceae,Ntr,genus,,,0.2,0.02,0.2,0.2,0.2,0.2,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxus baccata,NoDataLowIso,English yew,Taxus,Taxaceae,Ntr,species,,,0.2,0.02,0.2,0.2,0.2,0.2,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxus brevifolia,Taxus brevifolia,Pacific yew,Taxus,Taxaceae,Ntr,species,,,8,0.02,0.2,0.2,0.1,0.1,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Taxus canadensis,Taxus brevifolia,Canada yew,Taxus,Taxaceae,Shrub,species,,,8,0.02,0.2,0.2,0.1,0.1,0.04,0.05,0.1,0.06,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tecoma,NoData,trumpetbush,Tecoma,Bignoniaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tecoma capensis,NoData,Cape honeysuckle,Tecoma,Bignoniaceae,Shrub,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tecoma stans,NoData,yellow trumpetbush,Tecoma,Bignoniaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tecomaria,NoData,,Tecomaria,Bignoniaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tecomaria capensis,NoData,,Tecomaria,Bignoniaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tectaria,NoData,,Tectaria,Dryopteridaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tectaria cicutaria,NoData,button fern,Tectaria,Dryopteridaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Teline,NoData,,Teline,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Templetonia,NoData,,Templetonia,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Templetonia retusa,NoData,,Templetonia,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tephrosia,Desmanthus,,Tephrosia,Fabaceae,Shrub,genus,,,8,0.02,0.2,0.2,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tephrosia virginiana,Desmanthus,Virginia tephrosia,Tephrosia,Fabaceae,Shrub,species,,,8,0.02,0.2,0.2,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia,NoData,tropical almond,Terminalia,Combretaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia avicennioides,NoData,,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia bellirica,NoData,myrobalan,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia brachystemma,NoData,,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia laxiflora,NoData,,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia mantaly,NoData,,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia prunoides,NoData,,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia sericea,NoData,clusterleaf,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminalia superba,NoData,superb terminalia,Terminalia,Combretaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminia,NoData,,Terminia,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminia myriocarpa,NoData,,Terminia,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminia prunoides,NoData,,Terminia,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminia sericea,NoData,,Terminia,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Terminia superba,NoData,,Terminia,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ternstroemia,NoData,,Ternstroemia,Theaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ternstroemia gymnanthera,NoData,,Ternstroemia,Theaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tetracoccus,NoData,,Tetracoccus,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tetradymia,NoData,,Tetradymia,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tetraneuris,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tetrorchidium,NoData,,Tetrorchidium,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Tetrorchidium didymostemon,NoData,,Tetrorchidium,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Teucrium,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thalictrum,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thamnosma,NoData,,Thamnosma,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Theaceae,NoData,,Theaceae,Theaceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thelesperma,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thelypteris,NoData,maiden fern,Thelypteris,Thelypteridaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thelypteris decursive-pinnata,NoData,,Thelypteris,Thelypteridaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thelypteris dentata,NoData,downy maiden fern,Thelypteris,Thelypteridaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thelypteris kunthii,NoData,Kunth's maiden fern,Thelypteris,Thelypteridaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thelypteris plegopteri,NoData,,Thelypteris,Thelypteridaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Theobroma,NoData,,Theobroma,Sterculiaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Theobroma cacao,NoData,cacao,Theobroma,Sterculiaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Thermopsis,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
